2023-12-19 14:59:30,721 INFO ------------------Epoch: 1/15 start------------------
2023-12-19 14:59:43,048 INFO step 0: tp = 11.0, fp = 14.0, tn = 4.0, fn = 3.0, acc = 0.4688, mcc = 0.009524 
2023-12-20 20:35:51,814 INFO step 1858: tp = 12.0, fp = 15.0, tn = 2.0, fn = 3.0, acc = 0.4375, mcc = -0.113183 
2023-12-20 20:35:52,817 INFO step 1859: tp = 15.0, fp = 12.0, tn = 2.0, fn = 3.0, acc = 0.5312, mcc = -0.032530 
2023-12-20 20:37:05,341 INFO eval tp = 267.0, fp = 281.0, tn = 49.0, fn = 43.0
2023-12-20 20:37:05,342 INFO epoch 11,eval_time: 71.84 secs, eval_samples: 640.0
 eval_acc = 0.4938, eval_mcc = 0.013924 
2023-12-20 20:37:05,342 INFO ------------------Epoch: 13/15 start------------------
2023-12-20 20:37:46,947 INFO step 1860: tp = 14.0, fp = 12.0, tn = 2.0, fn = 4.0, acc = 0.5000, mcc = -0.100871 
2023-12-20 20:37:47,126 INFO step/epoch: 1860/13, training samples: 59552, train_loss = 0.8939 train_acc = 0.521561
2023-12-20 20:38:04,510 INFO step 1861: tp = 8.0, fp = 15.0, tn = 5.0, fn = 4.0, acc = 0.4062, mcc = -0.089730 
2023-12-20 20:38:21,481 INFO step 1862: tp = 18.0, fp = 8.0, tn = 2.0, fn = 4.0, acc = 0.6250, mcc = 0.021592 
2023-12-20 20:38:33,878 INFO step 1863: tp = 14.0, fp = 11.0, tn = 7.0, fn = 0.0, acc = 0.6562, mcc = 0.466667 
2023-12-20 20:38:44,435 INFO step 1864: tp = 18.0, fp = 9.0, tn = 2.0, fn = 3.0, acc = 0.6250, mcc = 0.050965 
2023-12-20 20:39:04,853 INFO step 1865: tp = 7.0, fp = 14.0, tn = 4.0, fn = 7.0, acc = 0.3438, mcc = -0.290129 
2023-12-20 20:39:30,416 INFO step 1866: tp = 8.0, fp = 17.0, tn = 3.0, fn = 4.0, acc = 0.3438, mcc = -0.214698 
2023-12-20 20:39:36,211 INFO step 1867: tp = 13.0, fp = 10.0, tn = 4.0, fn = 5.0, acc = 0.5312, mcc = 0.008757 
2023-12-20 20:39:42,036 INFO step 1868: tp = 12.0, fp = 17.0, tn = 2.0, fn = 1.0, acc = 0.4375, mcc = 0.047752 
2023-12-20 20:39:47,432 INFO step 1869: tp = 19.0, fp = 7.0, tn = 4.0, fn = 2.0, acc = 0.7188, mcc = 0.326605 
2023-12-20 20:39:52,924 INFO step 1870: tp = 18.0, fp = 7.0, tn = 6.0, fn = 1.0, acc = 0.7500, mcc = 0.485796 
2023-12-20 20:39:58,494 INFO step 1871: tp = 13.0, fp = 12.0, tn = 4.0, fn = 3.0, acc = 0.5312, mcc = 0.075593 
2023-12-20 20:40:07,035 INFO step 1872: tp = 13.0, fp = 11.0, tn = 4.0, fn = 4.0, acc = 0.5312, mcc = 0.036155 
2023-12-20 20:40:15,456 INFO step 1873: tp = 19.0, fp = 11.0, tn = 1.0, fn = 1.0, acc = 0.6250, mcc = 0.066667 
2023-12-20 20:40:26,875 INFO step 1874: tp = 18.0, fp = 9.0, tn = 2.0, fn = 3.0, acc = 0.6250, mcc = 0.050965 
2023-12-20 20:40:33,052 INFO step 1875: tp = 19.0, fp = 9.0, tn = 3.0, fn = 1.0, acc = 0.6875, mcc = 0.292770 
2023-12-20 20:40:43,225 INFO step 1876: tp = 18.0, fp = 9.0, tn = 5.0, fn = 0.0, acc = 0.7188, mcc = 0.487950 
2023-12-20 20:40:47,032 INFO step 1877: tp = 15.0, fp = 14.0, tn = 1.0, fn = 2.0, acc = 0.5000, mcc = -0.087280 
2023-12-20 20:40:50,926 INFO step 1878: tp = 18.0, fp = 12.0, tn = 1.0, fn = 1.0, acc = 0.5938, mcc = 0.049286 
2023-12-20 20:40:56,543 INFO step 1879: tp = 14.0, fp = 17.0, tn = 1.0, fn = 0.0, acc = 0.4688, mcc = 0.158397 
2023-12-20 20:41:01,856 INFO step 1880: tp = 17.0, fp = 15.0, tn = 0.0, fn = 0.0, acc = 0.5312, mcc = 0.000000 
2023-12-20 20:41:02,017 INFO step/epoch: 1880/13, training samples: 60192, train_loss = 0.8821 train_acc = 0.521996
2023-12-20 20:41:06,367 INFO step 1881: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 20:41:11,422 INFO step 1882: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 20:41:16,846 INFO step 1883: tp = 19.0, fp = 13.0, tn = 0.0, fn = 0.0, acc = 0.5938, mcc = 0.000000 
2023-12-20 20:41:20,460 INFO step 1884: tp = 20.0, fp = 12.0, tn = 0.0, fn = 0.0, acc = 0.6250, mcc = 0.000000 
2023-12-20 20:41:25,918 INFO step 1885: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 20:41:30,267 INFO step 1886: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 20:41:35,774 INFO step 1887: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-20 20:41:40,618 INFO step 1888: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-20 20:41:47,094 INFO step 1889: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 20:41:50,631 INFO step 1890: tp = 17.0, fp = 15.0, tn = 0.0, fn = 0.0, acc = 0.5312, mcc = 0.000000 
2023-12-20 20:41:55,763 INFO step 1891: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 20:42:01,243 INFO step 1892: tp = 21.0, fp = 11.0, tn = 0.0, fn = 0.0, acc = 0.6562, mcc = 0.000000 
2023-12-20 20:42:05,646 INFO step 1893: tp = 17.0, fp = 14.0, tn = 1.0, fn = 0.0, acc = 0.5625, mcc = 0.191204 
2023-12-20 20:42:10,950 INFO step 1894: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-20 20:42:15,230 INFO step 1895: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 20:42:20,516 INFO step 1896: tp = 15.0, fp = 16.0, tn = 0.0, fn = 1.0, acc = 0.4688, mcc = -0.179605 
2023-12-20 20:42:25,521 INFO step 1897: tp = 13.0, fp = 15.0, tn = 3.0, fn = 1.0, acc = 0.5000, mcc = 0.142857 
2023-12-20 20:42:28,496 INFO step 1898: tp = 20.0, fp = 11.0, tn = 1.0, fn = 0.0, acc = 0.6562, mcc = 0.231869 
2023-12-20 20:42:33,627 INFO step 1899: tp = 18.0, fp = 13.0, tn = 0.0, fn = 1.0, acc = 0.5625, mcc = -0.148564 
2023-12-20 20:42:39,166 INFO step 1900: tp = 16.0, fp = 15.0, tn = 1.0, fn = 0.0, acc = 0.5312, mcc = 0.179605 
2023-12-20 20:42:39,328 INFO step/epoch: 1900/13, training samples: 60832, train_loss = 0.9396 train_acc = 0.522225
2023-12-20 20:42:43,481 INFO step 1901: tp = 16.0, fp = 14.0, tn = 1.0, fn = 1.0, acc = 0.5312, mcc = 0.016169 
2023-12-20 20:42:47,004 INFO step 1902: tp = 18.0, fp = 13.0, tn = 1.0, fn = 0.0, acc = 0.5938, mcc = 0.203653 
2023-12-20 20:42:51,318 INFO step 1903: tp = 19.0, fp = 10.0, tn = 2.0, fn = 1.0, acc = 0.6562, mcc = 0.193773 
2023-12-20 20:42:54,845 INFO step 1904: tp = 15.0, fp = 16.0, tn = 0.0, fn = 1.0, acc = 0.4688, mcc = -0.179605 
2023-12-20 20:42:58,780 INFO step 1905: tp = 15.0, fp = 15.0, tn = 2.0, fn = 0.0, acc = 0.5312, mcc = 0.242536 
2023-12-20 20:43:03,793 INFO step 1906: tp = 12.0, fp = 17.0, tn = 2.0, fn = 1.0, acc = 0.4375, mcc = 0.047752 
2023-12-20 20:43:07,970 INFO step 1907: tp = 6.0, fp = 20.0, tn = 3.0, fn = 3.0, acc = 0.2812, mcc = -0.233723 
2023-12-20 20:43:12,032 INFO step 1908: tp = 10.0, fp = 16.0, tn = 4.0, fn = 2.0, acc = 0.4375, mcc = 0.041345 
2023-12-20 20:43:17,461 INFO step 1909: tp = 14.0, fp = 3.0, tn = 10.0, fn = 5.0, acc = 0.7500, mcc = 0.498071 
2023-12-20 20:43:21,984 INFO step 1910: tp = 7.0, fp = 5.0, tn = 14.0, fn = 6.0, acc = 0.6562, mcc = 0.279290 
2023-12-20 20:43:26,593 INFO step 1911: tp = 4.0, fp = 5.0, tn = 15.0, fn = 8.0, acc = 0.5938, mcc = 0.089730 
2023-12-20 20:43:31,498 INFO step 1912: tp = 3.0, fp = 3.0, tn = 9.0, fn = 17.0, acc = 0.3750, mcc = -0.124035 
2023-12-20 20:43:35,712 INFO step 1913: tp = 1.0, fp = 2.0, tn = 15.0, fn = 14.0, acc = 0.5000, mcc = -0.087280 
2023-12-20 20:43:39,665 INFO step 1914: tp = 2.0, fp = 0.0, tn = 13.0, fn = 17.0, acc = 0.4688, mcc = 0.213574 
2023-12-20 20:43:44,251 INFO step 1915: tp = 1.0, fp = 0.0, tn = 15.0, fn = 16.0, acc = 0.5000, mcc = 0.168710 
2023-12-20 20:43:47,808 INFO step 1916: tp = 5.0, fp = 2.0, tn = 11.0, fn = 14.0, acc = 0.5000, mcc = 0.129866 
2023-12-20 20:43:51,696 INFO step 1917: tp = 4.0, fp = 1.0, tn = 14.0, fn = 13.0, acc = 0.5625, mcc = 0.231756 
2023-12-20 20:43:55,731 INFO step 1918: tp = 0.0, fp = 1.0, tn = 12.0, fn = 19.0, acc = 0.3750, mcc = -0.217132 
2023-12-20 20:43:59,960 INFO step 1919: tp = 3.0, fp = 2.0, tn = 15.0, fn = 12.0, acc = 0.5625, mcc = 0.113183 
2023-12-20 20:44:03,571 INFO step 1920: tp = 3.0, fp = 2.0, tn = 11.0, fn = 16.0, acc = 0.4375, mcc = 0.005476 
2023-12-20 20:44:03,795 INFO step/epoch: 1920/13, training samples: 61472, train_loss = 0.9025 train_acc = 0.522108
2023-12-20 20:44:07,071 INFO step 1921: tp = 5.0, fp = 7.0, tn = 9.0, fn = 11.0, acc = 0.4375, mcc = -0.129099 
2023-12-20 20:44:09,215 INFO step 1922: tp = 11.0, fp = 4.0, tn = 11.0, fn = 6.0, acc = 0.6875, mcc = 0.380392 
2023-12-20 20:44:13,518 INFO step 1923: tp = 13.0, fp = 9.0, tn = 9.0, fn = 1.0, acc = 0.6875, mcc = 0.458682 
2023-12-20 20:44:16,826 INFO step 1924: tp = 13.0, fp = 13.0, tn = 5.0, fn = 1.0, acc = 0.5625, mcc = 0.262265 
2023-12-20 20:44:20,456 INFO step 1925: tp = 15.0, fp = 10.0, tn = 5.0, fn = 2.0, acc = 0.6250, mcc = 0.260360 
2023-12-20 20:44:23,933 INFO step 1926: tp = 15.0, fp = 15.0, tn = 2.0, fn = 0.0, acc = 0.5312, mcc = 0.242536 
2023-12-20 20:44:27,091 INFO step 1927: tp = 17.0, fp = 9.0, tn = 3.0, fn = 3.0, acc = 0.6250, mcc = 0.124035 
2023-12-20 20:44:30,490 INFO step 1928: tp = 13.0, fp = 14.0, tn = 1.0, fn = 4.0, acc = 0.4375, mcc = -0.231756 
2023-12-20 20:44:34,086 INFO step 1929: tp = 13.0, fp = 18.0, tn = 0.0, fn = 1.0, acc = 0.4062, mcc = -0.203653 
2023-12-20 20:44:37,673 INFO step 1930: tp = 17.0, fp = 9.0, tn = 3.0, fn = 3.0, acc = 0.6250, mcc = 0.124035 
2023-12-20 20:44:41,301 INFO step 1931: tp = 15.0, fp = 14.0, tn = 1.0, fn = 2.0, acc = 0.5000, mcc = -0.087280 
2023-12-20 20:44:44,807 INFO step 1932: tp = 13.0, fp = 18.0, tn = 0.0, fn = 1.0, acc = 0.4062, mcc = -0.203653 
2023-12-20 20:44:46,744 INFO step 1933: tp = 14.0, fp = 15.0, tn = 2.0, fn = 1.0, acc = 0.5000, mcc = 0.087280 
2023-12-20 20:44:50,103 INFO step 1934: tp = 17.0, fp = 13.0, tn = 2.0, fn = 0.0, acc = 0.5938, mcc = 0.274874 
2023-12-20 20:44:53,664 INFO step 1935: tp = 16.0, fp = 12.0, tn = 2.0, fn = 2.0, acc = 0.5625, mcc = 0.047619 
2023-12-20 20:44:55,606 INFO step 1936: tp = 16.0, fp = 15.0, tn = 1.0, fn = 0.0, acc = 0.5312, mcc = 0.179605 
2023-12-20 20:44:57,472 INFO step 1937: tp = 17.0, fp = 14.0, tn = 1.0, fn = 0.0, acc = 0.5625, mcc = 0.191204 
2023-12-20 20:44:59,562 INFO step 1938: tp = 15.0, fp = 16.0, tn = 1.0, fn = 0.0, acc = 0.5000, mcc = 0.168710 
2023-12-20 20:45:02,433 INFO step 1939: tp = 17.0, fp = 13.0, tn = 1.0, fn = 1.0, acc = 0.5625, mcc = 0.032530 
2023-12-20 20:45:04,467 INFO step 1940: tp = 14.0, fp = 14.0, tn = 2.0, fn = 2.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 20:45:04,642 INFO step/epoch: 1940/13, training samples: 62112, train_loss = 0.9409 train_acc = 0.522315
2023-12-20 20:45:06,643 INFO step 1941: tp = 10.0, fp = 18.0, tn = 2.0, fn = 2.0, acc = 0.3750, mcc = -0.097590 
2023-12-20 20:45:08,404 INFO step 1942: tp = 15.0, fp = 12.0, tn = 3.0, fn = 2.0, acc = 0.5625, mcc = 0.113183 
2023-12-20 20:45:10,475 INFO step 1943: tp = 11.0, fp = 13.0, tn = 5.0, fn = 3.0, acc = 0.5000, mcc = 0.072739 
2023-12-20 20:45:12,380 INFO step 1944: tp = 10.0, fp = 8.0, tn = 8.0, fn = 6.0, acc = 0.5625, mcc = 0.125988 
2023-12-20 20:45:16,522 INFO step 1945: tp = 6.0, fp = 12.0, tn = 6.0, fn = 8.0, acc = 0.3750, mcc = -0.238095 
2023-12-20 20:45:19,527 INFO step 1946: tp = 11.0, fp = 3.0, tn = 6.0, fn = 12.0, acc = 0.5312, mcc = 0.131352 
2023-12-20 20:45:22,444 INFO step 1947: tp = 10.0, fp = 7.0, tn = 7.0, fn = 8.0, acc = 0.5312, mcc = 0.055228 
2023-12-20 20:45:24,627 INFO step 1948: tp = 14.0, fp = 7.0, tn = 4.0, fn = 7.0, acc = 0.5625, mcc = 0.030303 
2023-12-20 20:45:26,340 INFO step 1949: tp = 15.0, fp = 14.0, tn = 0.0, fn = 3.0, acc = 0.4688, mcc = -0.283654 
2023-12-20 20:45:28,044 INFO step 1950: tp = 4.0, fp = 17.0, tn = 7.0, fn = 4.0, acc = 0.3438, mcc = -0.189934 
2023-12-20 20:45:29,882 INFO step 1951: tp = 17.0, fp = 10.0, tn = 3.0, fn = 2.0, acc = 0.6250, mcc = 0.169764 
2023-12-20 20:45:31,951 INFO step 1952: tp = 8.0, fp = 14.0, tn = 10.0, fn = 0.0, acc = 0.5625, mcc = 0.389249 
2023-12-20 20:45:33,898 INFO step 1953: tp = 12.0, fp = 10.0, tn = 5.0, fn = 5.0, acc = 0.5312, mcc = 0.042220 
2023-12-20 20:45:35,793 INFO step 1954: tp = 12.0, fp = 10.0, tn = 5.0, fn = 5.0, acc = 0.5312, mcc = 0.042220 
2023-12-20 20:45:37,759 INFO step 1955: tp = 15.0, fp = 11.0, tn = 4.0, fn = 2.0, acc = 0.5938, mcc = 0.190525 
2023-12-20 20:45:41,395 INFO step 1956: tp = 15.0, fp = 14.0, tn = 2.0, fn = 1.0, acc = 0.5312, mcc = 0.107211 
2023-12-20 20:45:44,748 INFO step 1957: tp = 16.0, fp = 9.0, tn = 3.0, fn = 4.0, acc = 0.5938, mcc = 0.058554 
2023-12-20 20:45:46,729 INFO step 1958: tp = 13.0, fp = 14.0, tn = 4.0, fn = 1.0, acc = 0.5312, mcc = 0.206023 
2023-12-20 20:45:48,680 INFO step 1959: tp = 9.0, fp = 10.0, tn = 8.0, fn = 5.0, acc = 0.5312, mcc = 0.088181 
2023-12-20 20:45:52,361 INFO step 1960: tp = 15.0, fp = 9.0, tn = 6.0, fn = 2.0, acc = 0.6562, mcc = 0.325396 
2023-12-20 20:45:52,631 INFO step/epoch: 1960/13, training samples: 62752, train_loss = 0.8939 train_acc = 0.522342
2023-12-20 20:45:56,510 INFO step 1961: tp = 11.0, fp = 8.0, tn = 8.0, fn = 5.0, acc = 0.5938, mcc = 0.190885 
2023-12-20 20:45:58,583 INFO step 1962: tp = 10.0, fp = 10.0, tn = 9.0, fn = 3.0, acc = 0.5938, mcc = 0.246432 
2023-12-20 20:46:00,631 INFO step 1963: tp = 12.0, fp = 10.0, tn = 6.0, fn = 4.0, acc = 0.5625, mcc = 0.134840 
2023-12-20 20:46:04,415 INFO step 1964: tp = 9.0, fp = 9.0, tn = 6.0, fn = 8.0, acc = 0.4688, mcc = -0.071007 
2023-12-20 20:46:06,210 INFO step 1965: tp = 10.0, fp = 9.0, tn = 9.0, fn = 4.0, acc = 0.5938, mcc = 0.216444 
2023-12-20 20:46:08,232 INFO step 1966: tp = 4.0, fp = 4.0, tn = 15.0, fn = 9.0, acc = 0.5938, mcc = 0.110208 
2023-12-20 20:46:11,665 INFO step 1967: tp = 6.0, fp = 5.0, tn = 13.0, fn = 8.0, acc = 0.5938, mcc = 0.157499 
2023-12-20 20:46:13,272 INFO step 1968: tp = 6.0, fp = 3.0, tn = 11.0, fn = 12.0, acc = 0.5312, mcc = 0.131352 
2023-12-20 20:46:14,951 INFO step 1969: tp = 2.0, fp = 1.0, tn = 13.0, fn = 16.0, acc = 0.4688, mcc = 0.067537 
2023-12-20 20:46:16,526 INFO step 1970: tp = 2.0, fp = 2.0, tn = 14.0, fn = 14.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 20:46:17,944 INFO step 1971: tp = 2.0, fp = 0.0, tn = 16.0, fn = 14.0, acc = 0.5625, mcc = 0.258199 
2023-12-20 20:46:19,459 INFO step 1972: tp = 2.0, fp = 4.0, tn = 12.0, fn = 14.0, acc = 0.4375, mcc = -0.160128 
2023-12-20 20:46:20,902 INFO step 1973: tp = 2.0, fp = 6.0, tn = 13.0, fn = 11.0, acc = 0.4688, mcc = -0.183680 
2023-12-20 20:46:22,511 INFO step 1974: tp = 4.0, fp = 2.0, tn = 13.0, fn = 13.0, acc = 0.5312, mcc = 0.130359 
2023-12-20 20:46:24,345 INFO step 1975: tp = 2.0, fp = 1.0, tn = 15.0, fn = 14.0, acc = 0.5312, mcc = 0.107211 
2023-12-20 20:46:25,758 INFO step 1976: tp = 2.0, fp = 2.0, tn = 13.0, fn = 15.0, acc = 0.4688, mcc = -0.023669 
2023-12-20 20:46:27,168 INFO step 1977: tp = 4.0, fp = 4.0, tn = 8.0, fn = 16.0, acc = 0.3750, mcc = -0.149071 
2023-12-20 20:46:28,478 INFO step 1978: tp = 5.0, fp = 2.0, tn = 9.0, fn = 16.0, acc = 0.4375, mcc = 0.064657 
2023-12-20 20:46:29,989 INFO step 1979: tp = 8.0, fp = 8.0, tn = 12.0, fn = 4.0, acc = 0.6250, mcc = 0.258199 
2023-12-20 20:46:31,332 INFO step 1980: tp = 5.0, fp = 12.0, tn = 9.0, fn = 6.0, acc = 0.4375, mcc = -0.111247 
2023-12-20 20:46:31,516 INFO step/epoch: 1980/13, training samples: 63392, train_loss = 0.9230 train_acc = 0.522306
2023-12-20 20:46:32,565 INFO step 1981: tp = 8.0, fp = 11.0, tn = 4.0, fn = 9.0, acc = 0.3750, mcc = -0.266966 
2023-12-20 20:46:34,293 INFO step 1982: tp = 11.0, fp = 9.0, tn = 5.0, fn = 7.0, acc = 0.5000, mcc = -0.032530 
2023-12-20 20:46:35,650 INFO step 1983: tp = 10.0, fp = 18.0, tn = 3.0, fn = 1.0, acc = 0.4062, mcc = 0.074605 
2023-12-20 20:46:36,773 INFO step 1984: tp = 9.0, fp = 9.0, tn = 7.0, fn = 7.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 20:46:38,452 INFO step 1985: tp = 8.0, fp = 12.0, tn = 4.0, fn = 8.0, acc = 0.3750, mcc = -0.258199 
2023-12-20 20:46:40,129 INFO step 1986: tp = 12.0, fp = 10.0, tn = 4.0, fn = 6.0, acc = 0.5000, mcc = -0.050965 
2023-12-20 20:46:41,549 INFO step 1987: tp = 14.0, fp = 12.0, tn = 4.0, fn = 2.0, acc = 0.5625, mcc = 0.160128 
2023-12-20 20:46:42,867 INFO step 1988: tp = 14.0, fp = 11.0, tn = 4.0, fn = 3.0, acc = 0.5625, mcc = 0.108878 
2023-12-20 20:46:44,281 INFO step 1989: tp = 12.0, fp = 14.0, tn = 2.0, fn = 4.0, acc = 0.4375, mcc = -0.160128 
2023-12-20 20:46:45,583 INFO step 1990: tp = 11.0, fp = 12.0, tn = 6.0, fn = 3.0, acc = 0.5312, mcc = 0.131352 
2023-12-20 20:46:46,987 INFO step 1991: tp = 13.0, fp = 10.0, tn = 4.0, fn = 5.0, acc = 0.5312, mcc = 0.008757 
2023-12-20 20:46:48,113 INFO step 1992: tp = 13.0, fp = 9.0, tn = 7.0, fn = 3.0, acc = 0.6250, mcc = 0.269680 
2023-12-20 20:46:49,452 INFO step 1993: tp = 15.0, fp = 11.0, tn = 4.0, fn = 2.0, acc = 0.5938, mcc = 0.190525 
2023-12-20 20:46:50,525 INFO step 1994: tp = 12.0, fp = 10.0, tn = 5.0, fn = 5.0, acc = 0.5312, mcc = 0.042220 
2023-12-20 20:46:51,839 INFO step 1995: tp = 9.0, fp = 16.0, tn = 4.0, fn = 3.0, acc = 0.4062, mcc = -0.058554 
2023-12-20 20:46:52,964 INFO step 1996: tp = 17.0, fp = 9.0, tn = 3.0, fn = 3.0, acc = 0.6250, mcc = 0.124035 
2023-12-20 20:46:54,127 INFO step 1997: tp = 12.0, fp = 12.0, tn = 3.0, fn = 5.0, acc = 0.4688, mcc = -0.108465 
2023-12-20 20:46:55,385 INFO step 1998: tp = 14.0, fp = 12.0, tn = 2.0, fn = 4.0, acc = 0.5000, mcc = -0.100871 
2023-12-20 20:46:56,768 INFO step 1999: tp = 9.0, fp = 13.0, tn = 7.0, fn = 3.0, acc = 0.5000, mcc = 0.104447 
2023-12-20 20:46:58,008 INFO step 2000: tp = 10.0, fp = 13.0, tn = 6.0, fn = 3.0, acc = 0.5000, mcc = 0.092872 
2023-12-20 20:46:58,196 INFO step/epoch: 2000/13, training samples: 64032, train_loss = 0.9115 train_acc = 0.522098
2023-12-20 20:46:59,367 INFO step 2001: tp = 12.0, fp = 7.0, tn = 5.0, fn = 8.0, acc = 0.5312, mcc = 0.016429 
2023-12-20 20:47:00,605 INFO step 2002: tp = 12.0, fp = 13.0, tn = 3.0, fn = 4.0, acc = 0.4688, mcc = -0.075593 
2023-12-20 20:47:01,881 INFO step 2003: tp = 11.0, fp = 12.0, tn = 5.0, fn = 4.0, acc = 0.5000, mcc = 0.030468 
2023-12-20 20:47:03,238 INFO step 2004: tp = 11.0, fp = 10.0, tn = 6.0, fn = 5.0, acc = 0.5312, mcc = 0.065795 
2023-12-20 20:47:04,384 INFO step 2005: tp = 12.0, fp = 9.0, tn = 5.0, fn = 6.0, acc = 0.5312, mcc = 0.024868 
2023-12-20 20:47:05,540 INFO step 2006: tp = 10.0, fp = 7.0, tn = 7.0, fn = 8.0, acc = 0.5312, mcc = 0.055228 
2023-12-20 20:47:06,958 INFO step 2007: tp = 5.0, fp = 8.0, tn = 11.0, fn = 8.0, acc = 0.5000, mcc = -0.036437 
2023-12-20 20:47:08,184 INFO step 2008: tp = 12.0, fp = 5.0, tn = 10.0, fn = 5.0, acc = 0.6875, mcc = 0.372549 
2023-12-20 20:47:09,618 INFO step 2009: tp = 8.0, fp = 6.0, tn = 5.0, fn = 13.0, acc = 0.4062, mcc = -0.157499 
2023-12-20 20:47:10,751 INFO step 2010: tp = 10.0, fp = 6.0, tn = 6.0, fn = 10.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 20:47:11,941 INFO step 2011: tp = 7.0, fp = 6.0, tn = 7.0, fn = 12.0, acc = 0.4375, mcc = -0.093117 
2023-12-20 20:47:13,210 INFO step 2012: tp = 11.0, fp = 7.0, tn = 7.0, fn = 7.0, acc = 0.5625, mcc = 0.111111 
2023-12-20 20:47:14,449 INFO step 2013: tp = 12.0, fp = 6.0, tn = 4.0, fn = 10.0, acc = 0.5000, mcc = -0.050965 
2023-12-20 20:47:15,708 INFO step 2014: tp = 14.0, fp = 7.0, tn = 2.0, fn = 9.0, acc = 0.5000, mcc = -0.160058 
2023-12-20 20:47:57,805 INFO eval tp = 313.0, fp = 327.0, tn = 0.0, fn = 0.0
2023-12-20 20:47:57,807 INFO epoch 12,eval_time: 41.43 secs, eval_samples: 640.0
 eval_acc = 0.4891, eval_mcc = 0.000000 
2023-12-20 20:47:57,807 INFO ------------------Epoch: 14/15 start------------------
2023-12-20 20:48:23,943 INFO step 2015: tp = 11.0, fp = 13.0, tn = 4.0, fn = 4.0, acc = 0.4688, mcc = -0.036155 
2023-12-20 20:48:52,532 INFO step 2016: tp = 11.0, fp = 9.0, tn = 5.0, fn = 7.0, acc = 0.5000, mcc = -0.032530 
2023-12-20 20:49:16,699 INFO step 2017: tp = 13.0, fp = 10.0, tn = 3.0, fn = 6.0, acc = 0.5000, mcc = -0.092872 
2023-12-20 20:49:44,495 INFO step 2018: tp = 12.0, fp = 15.0, tn = 3.0, fn = 2.0, acc = 0.4688, mcc = 0.032530 
2023-12-20 20:49:53,312 INFO step 2019: tp = 13.0, fp = 13.0, tn = 5.0, fn = 1.0, acc = 0.5625, mcc = 0.262265 
2023-12-20 20:50:03,336 INFO step 2020: tp = 12.0, fp = 16.0, tn = 4.0, fn = 0.0, acc = 0.5000, mcc = 0.292770 
2023-12-20 20:50:03,510 INFO step/epoch: 2020/14, training samples: 64672, train_loss = 0.9253 train_acc = 0.521972
2023-12-20 20:50:13,261 INFO step 2021: tp = 17.0, fp = 11.0, tn = 4.0, fn = 0.0, acc = 0.6562, mcc = 0.402374 
2023-12-20 20:50:22,115 INFO step 2022: tp = 17.0, fp = 12.0, tn = 1.0, fn = 2.0, acc = 0.5625, mcc = -0.047752 
2023-12-20 20:50:26,752 INFO step 2023: tp = 16.0, fp = 10.0, tn = 4.0, fn = 2.0, acc = 0.6250, mcc = 0.221917 
2023-12-20 20:50:32,963 INFO step 2024: tp = 16.0, fp = 11.0, tn = 4.0, fn = 1.0, acc = 0.6250, mcc = 0.285653 
2023-12-20 20:50:41,441 INFO step 2025: tp = 16.0, fp = 15.0, tn = 1.0, fn = 0.0, acc = 0.5312, mcc = 0.179605 
2023-12-20 20:50:50,900 INFO step 2026: tp = 20.0, fp = 10.0, tn = 2.0, fn = 0.0, acc = 0.6875, mcc = 0.333333 
2023-12-20 20:50:56,014 INFO step 2027: tp = 15.0, fp = 15.0, tn = 2.0, fn = 0.0, acc = 0.5312, mcc = 0.242536 
2023-12-20 20:51:00,894 INFO step 2028: tp = 20.0, fp = 11.0, tn = 0.0, fn = 1.0, acc = 0.6250, mcc = -0.129989 
2023-12-20 20:51:07,236 INFO step 2029: tp = 16.0, fp = 14.0, tn = 1.0, fn = 1.0, acc = 0.5312, mcc = 0.016169 
2023-12-20 20:51:11,484 INFO step 2030: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
